seal,ref,d_date,lat,lon,v_mask
B21,hg32-24-11,2011-11-24T04:33:48Z,48.2446403503418,-4.61975002288818,0
B21,hg32-24-11,2011-11-24T05:05:16Z,48.2451591491699,-4.61811017990112,0
B21,hg32-24-11,2011-11-24T05:22:48Z,48.2434387207031,-4.62735986709595,0
B21,hg32-24-11,2011-11-24T05:38:16Z,48.2439002990723,-4.63913011550903,0
B21,hg32-24-11,2011-11-24T07:02:29Z,48.2498512268066,-4.67203998565674,0
B21,hg32-24-11,2011-11-24T07:12:32Z,48.2546615600586,-4.6693000793457,0
B21,hg32-24-11,2011-11-24T07:25:08Z,48.2600784301758,-4.66462993621826,0
B21,hg32-24-11,2011-11-24T07:45:32Z,48.2707099914551,-4.66302013397217,0
B21,hg32-24-11,2011-11-24T08:27:24Z,48.274600982666,-4.66380977630615,0
B21,hg32-24-11,2011-11-24T08:40:52Z,48.2743606567383,-4.66400003433228,0
B21,hg32-24-11,2011-11-24T08:51:04Z,48.2742500305176,-4.66395998001099,0
B21,hg32-24-11,2011-11-24T09:04:24Z,48.2741317749023,-4.66404008865356,0
B21,hg32-24-11,2011-11-24T09:14:36Z,48.2743301391602,-4.66384983062744,0
B21,hg32-24-11,2011-11-24T09:34:44Z,48.2742118835449,-4.66398000717163,0
B21,hg32-24-11,2011-11-24T09:57:56Z,48.2743988037109,-4.66380977630615,0
B21,hg32-24-11,2011-11-24T10:23:20Z,48.2743186950684,-4.66381978988647,0
B21,hg32-24-11,2011-11-24T10:37:08Z,48.2746200561523,-4.66378021240234,0
B21,hg32-24-11,2011-11-24T10:47:08Z,48.2745513916016,-4.66393995285034,0
B21,hg32-24-11,2011-11-24T11:32:16Z,48.2740783691406,-4.66374015808105,0
B21,hg32-24-11,2011-11-24T11:45:56Z,48.274169921875,-4.66364002227783,0
B21,hg32-24-11,2011-11-24T11:59:04Z,48.2742691040039,-4.66386985778809,0
B21,hg32-24-11,2011-11-24T12:14:00Z,48.2741813659668,-4.66360998153687,0
B21,hg32-24-11,2011-11-24T12:24:44Z,48.2742309570313,-4.66368007659912,0
B21,hg32-24-11,2011-11-24T13:06:08Z,48.274341583252,-4.66364002227783,0
B21,hg32-24-11,2011-11-24T13:18:52Z,48.2743186950684,-4.66375017166138,0
B21,hg32-24-11,2011-11-24T13:29:32Z,48.2742614746094,-4.66371011734009,0
B21,hg32-24-11,2011-11-24T13:44:28Z,48.2745094299316,-4.6640100479126,0
B21,hg32-24-11,2011-11-24T13:54:52Z,48.2743492126465,-4.66411018371582,0
B21,hg32-24-11,2011-11-24T14:38:48Z,48.2740592956543,-4.66446018218994,0
B21,hg32-24-11,2011-11-24T14:49:20Z,48.2742004394531,-4.66375017166138,0
B21,hg32-24-11,2011-11-24T14:59:52Z,48.2745895385742,-4.66440010070801,0
B21,hg32-24-11,2011-11-24T15:11:32Z,48.2743186950684,-4.66414022445679,0
B21,hg32-24-11,2011-11-24T15:33:36Z,48.2743301391602,-4.66426992416382,0
B21,hg32-24-11,2011-11-24T15:45:16Z,48.2742805480957,-4.66417980194092,0
B21,hg32-24-11,2011-11-24T16:09:24Z,48.2742500305176,-4.6641001701355,0
B21,hg32-24-11,2011-11-24T16:22:00Z,48.274299621582,-4.66395998001099,0
B21,hg32-24-11,2011-11-24T16:34:36Z,48.2743301391602,-4.66411018371582,0
B21,hg32-24-11,2011-11-24T17:10:56Z,48.2618713378906,-4.66580009460449,0
B21,hg32-24-11,2011-11-24T17:40:16Z,48.2467193603516,-4.66822004318237,0
B21,hg32-24-11,2011-11-24T18:49:08Z,48.230281829834,-4.67433023452759,0
B21,hg32-24-11,2011-11-24T19:00:48Z,48.2243614196777,-4.67427015304565,0
B21,hg32-24-11,2011-11-24T22:27:36Z,48.2310905456543,-4.71784019470215,0
B21,hg32-24-11,2011-11-25T02:37:12Z,48.2953491210938,-4.66130018234253,0
B21,hg32-24-11,2011-11-25T03:08:28Z,48.3007202148438,-4.68711996078491,0
B21,hg32-24-11,2011-11-25T03:19:32Z,48.3016510009766,-4.69775009155273,0
B21,hg32-24-11,2011-11-25T03:31:48Z,48.3035583496094,-4.70982980728149,0
B21,hg32-24-11,2011-11-25T03:45:08Z,48.305118560791,-4.72212982177734,0
B21,hg32-24-11,2011-11-25T03:58:04Z,48.3063812255859,-4.73555994033813,0
B21,hg32-24-11,2011-11-25T04:10:56Z,48.3080711364746,-4.74817991256714,0
B21,hg32-24-11,2011-11-25T04:35:44Z,48.311450958252,-4.76707983016968,0
B21,hg32-24-11,2011-11-25T04:48:20Z,48.312671661377,-4.77759981155396,0
B21,hg32-24-11,2011-11-25T05:00:40Z,48.3126792907715,-4.7884202003479,0
B21,hg32-24-11,2011-11-25T06:22:48Z,48.3156890869141,-4.87112998962402,0
B21,hg32-24-11,2011-11-25T06:32:48Z,48.317928314209,-4.87882995605469,0
B21,hg32-24-11,2011-11-25T06:42:48Z,48.318000793457,-4.87805986404419,0
B21,hg32-24-11,2011-11-25T08:22:48Z,48.3178787231445,-4.87904977798462,0
B21,hg32-24-11,2011-11-25T08:32:48Z,48.3196716308594,-4.87796020507813,0
B21,hg32-24-11,2011-11-25T08:42:48Z,48.3178405761719,-4.87785005569458,0
B21,hg32-24-11,2011-11-25T08:52:48Z,48.3178901672363,-4.87872982025146,0
B21,hg32-24-11,2011-11-25T10:32:48Z,48.3178787231445,-4.87876987457275,0
B21,hg32-24-11,2011-11-25T11:56:00Z,48.3178405761719,-4.87883996963501,0
B21,hg32-24-11,2011-11-25T12:31:40Z,48.3179893493652,-4.87917995452881,0
B21,hg32-24-11,2011-11-25T12:56:20Z,48.3180999755859,-4.87837982177734,0
B21,hg32-24-11,2011-11-25T13:06:52Z,48.3185806274414,-4.87819004058838,0
B21,hg32-24-11,2011-11-25T13:22:12Z,48.3183212280273,-4.87855005264282,0
B21,hg32-24-11,2011-11-25T13:32:24Z,48.3180198669434,-4.87899017333984,0
B21,hg32-24-11,2011-11-25T13:42:24Z,48.318000793457,-4.87893009185791,0
B21,hg32-24-11,2011-11-25T15:12:16Z,48.3186683654785,-4.87784004211426,0
B21,hg32-24-11,2011-11-25T15:23:32Z,48.3198394775391,-4.87736988067627,0
B21,hg32-24-11,2011-11-25T15:50:20Z,48.3199806213379,-4.87689018249512,0
B21,hg32-24-11,2011-11-25T16:14:16Z,48.317928314209,-4.87917995452881,0
B21,hg32-24-11,2011-11-25T16:24:40Z,48.3178596496582,-4.87908983230591,0
B21,hg32-24-11,2011-11-25T16:35:52Z,48.3178482055664,-4.87972021102905,0
B21,hg32-24-11,2011-11-25T18:02:00Z,48.2967185974121,-4.85556983947754,0
B21,hg32-24-11,2011-11-25T18:21:08Z,48.2917518615723,-4.84357976913452,0
B21,hg32-24-11,2011-11-25T18:52:24Z,48.2835884094238,-4.82332992553711,0
B21,hg32-24-11,2011-11-25T19:11:56Z,48.2765502929688,-4.80874013900757,0
B21,hg32-24-11,2011-11-25T19:38:28Z,48.2650299072266,-4.78784990310669,0
B21,hg32-24-11,2011-11-25T20:03:28Z,48.2590217590332,-4.76673984527588,0
B21,hg32-24-11,2011-11-25T20:24:00Z,48.2513084411621,-4.74872016906738,0
B21,hg32-24-11,2011-11-25T20:38:40Z,48.246208190918,-4.73714017868042,0
B21,hg32-24-11,2011-11-25T20:55:36Z,48.2451705932617,-4.72240018844604,0
B21,hg32-24-11,2011-11-25T21:09:04Z,48.2455787658691,-4.7157998085022,0
B21,hg32-24-11,2011-11-25T21:39:48Z,48.2495918273926,-4.69133996963501,0
B21,hg32-24-11,2011-11-25T21:51:44Z,48.2544403076172,-4.68603992462158,0
B21,hg32-24-11,2011-11-25T22:22:40Z,48.2628211975098,-4.66943979263306,0
B21,hg32-24-11,2011-11-25T22:34:08Z,48.2633209228516,-4.66405010223389,0
B21,hg32-24-11,2011-11-25T22:49:16Z,48.2679405212402,-4.66122007369995,0
B21,hg32-24-11,2011-11-25T23:30:56Z,48.2820816040039,-4.66266012191772,0
B21,hg32-24-11,2011-11-25T23:42:24Z,48.2895393371582,-4.65902996063232,0
B21,hg32-24-11,2011-11-25T23:56:04Z,48.2927017211914,-4.65421009063721,0
B21,hg32-24-11,2011-11-26T00:26:16Z,48.2945594787598,-4.64855003356934,0
B21,hg32-24-11,2011-11-26T00:56:51Z,48.2901191711426,-4.64729976654053,0
B21,hg32-24-11,2011-11-26T01:10:36Z,48.2848587036133,-4.6485800743103,0
B21,hg32-24-11,2011-11-26T02:47:48Z,48.2533988952637,-4.65521001815796,0
B21,hg32-24-11,2011-11-26T04:30:16Z,48.2327613830566,-4.67540979385376,0
B21,hg32-24-11,2011-11-26T05:18:44Z,48.236328125,-4.69063997268677,0
B21,hg32-24-11,2011-11-26T05:32:48Z,48.2418785095215,-4.70140981674194,0
B21,hg32-24-11,2011-11-26T06:03:20Z,48.2514114379883,-4.72623014450073,0
B21,hg32-24-11,2011-11-26T06:17:16Z,48.2555694580078,-4.73939990997314,0
B21,hg32-24-11,2011-11-26T07:05:24Z,48.2711181640625,-4.77781009674072,0
B21,hg32-24-11,2011-11-26T07:26:52Z,48.2775115966797,-4.7945499420166,0
B21,hg32-24-11,2011-11-26T07:38:40Z,48.2794189453125,-4.80219984054565,0
B21,hg32-24-11,2011-11-26T07:51:36Z,48.2825317382813,-4.81282997131348,0
B21,hg32-24-11,2011-11-26T08:02:44Z,48.2868194580078,-4.82462978363037,0
B21,hg32-24-11,2011-11-26T08:24:56Z,48.2936210632324,-4.84521007537842,0
B21,hg32-24-11,2011-11-26T08:35:44Z,48.2997016906738,-4.85329008102417,0
B21,hg32-24-11,2011-11-26T08:48:28Z,48.307071685791,-4.86372995376587,0
B21,hg32-24-11,2011-11-26T09:11:36Z,48.3180198669434,-4.87750005722046,0
B21,hg32-24-11,2011-11-26T09:21:36Z,48.3181495666504,-4.87865018844604,0
B21,hg32-24-11,2011-11-26T10:20:44Z,48.3251113891602,-4.8800802230835,0
B21,hg32-24-11,2011-11-26T10:31:00Z,48.3345909118652,-4.88142013549805,0
B21,hg32-24-11,2011-11-26T10:41:00Z,48.3434104919434,-4.88003015518188,0
B21,hg32-24-11,2011-11-26T10:51:00Z,48.3438415527344,-4.88000011444092,0
B21,hg32-24-11,2011-11-26T11:01:04Z,48.3437614440918,-4.88027000427246,0
B21,hg32-24-11,2011-11-26T11:32:28Z,48.3513298034668,-4.88442993164063,0
B21,hg32-24-11,2011-11-26T11:42:44Z,48.3608512878418,-4.88207006454468,0
B21,hg32-24-11,2011-11-26T11:52:44Z,48.3651313781738,-4.8792200088501,0
B21,hg32-24-11,2011-11-26T12:02:52Z,48.368968963623,-4.87914991378784,0
B21,hg32-24-11,2011-11-26T12:33:16Z,48.3721313476563,-4.87930011749268,0
B21,hg32-24-11,2011-11-26T12:43:40Z,48.3710708618164,-4.87988996505737,0
B21,hg32-24-11,2011-11-26T13:17:40Z,48.3710899353027,-4.87978982925415,0
B21,hg32-24-11,2011-11-26T13:28:12Z,48.3711585998535,-4.8797402381897,0
B21,hg32-24-11,2011-11-26T13:59:20Z,48.3709182739258,-4.88004016876221,0
B21,hg32-24-11,2011-11-26T14:09:44Z,48.3707389831543,-4.88080978393555,0
B21,hg32-24-11,2011-11-26T14:31:16Z,48.371021270752,-4.88042020797729,0
B21,hg32-24-11,2011-11-26T14:51:44Z,48.3707809448242,-4.880539894104,0
B21,hg32-24-11,2011-11-26T15:01:44Z,48.3708381652832,-4.88073015213013,0
B21,hg32-24-11,2011-11-26T16:41:44Z,48.3709983825684,-4.88076019287109,0
B21,hg32-24-11,2011-11-26T18:21:44Z,48.3710517883301,-4.88095998764038,0
B21,hg32-24-11,2011-11-26T21:41:44Z,48.3712005615234,-4.88027000427246,0
B21,hg32-24-11,2011-11-26T23:21:44Z,48.3715705871582,-4.87964010238647,0
B21,hg32-24-11,2011-11-26T23:34:32Z,48.3717002868652,-4.8797402381897,0
B21,hg32-24-11,2011-11-26T23:44:36Z,48.3715209960938,-4.87963008880615,0
B21,hg32-24-11,2011-11-27T00:26:04Z,48.372989654541,-4.87942981719971,0
B21,hg32-24-11,2011-11-27T00:46:52Z,48.371280670166,-4.87983989715576,0
B21,hg32-24-11,2011-11-27T00:56:56Z,48.371280670166,-4.87998008728027,0
B21,hg32-24-11,2011-11-27T01:18:00Z,48.3710899353027,-4.87993001937866,0
B21,hg32-24-11,2011-11-27T01:43:36Z,48.3712005615234,-4.88011980056763,0
B21,hg32-24-11,2011-11-27T01:53:40Z,48.3709411621094,-4.88020992279053,0
B21,hg32-24-11,2011-11-27T02:03:48Z,48.3709602355957,-4.88024997711182,0
B21,hg32-24-11,2011-11-27T02:14:04Z,48.3709716796875,-4.88017988204956,0
B21,hg32-24-11,2011-11-27T02:24:04Z,48.3709182739258,-4.88021993637085,0
B21,hg32-24-11,2011-11-27T02:34:04Z,48.3708190917969,-4.88022994995117,0
B21,hg32-24-11,2011-11-27T04:06:04Z,48.3719291687012,-4.88003015518188,0
B21,hg32-24-11,2011-11-27T04:44:12Z,48.3709182739258,-4.88070011138916,0
B21,hg32-24-11,2011-11-27T04:54:48Z,48.370979309082,-4.88055992126465,0
B21,hg32-24-11,2011-11-27T08:24:48Z,48.3710098266602,-4.88050985336304,0
B21,hg32-24-11,2011-11-27T09:32:24Z,48.3700103759766,-4.87797021865845,0
B21,hg32-24-11,2011-11-27T09:42:24Z,48.3702583312988,-4.87746000289917,0
B21,hg32-24-11,2011-11-27T09:53:36Z,48.3661499023438,-4.87621021270752,0
B21,hg32-24-11,2011-11-27T10:18:00Z,48.3532485961914,-4.86543989181519,0
B21,hg32-24-11,2011-11-27T10:47:00Z,48.350528717041,-4.86347007751465,0
B21,hg32-24-11,2011-11-27T12:10:16Z,48.3499794006348,-4.86566019058228,0
B21,hg32-24-11,2011-11-27T12:35:20Z,48.3497695922852,-4.86510992050171,0
B21,hg32-24-11,2011-11-27T12:57:00Z,48.348949432373,-4.86199998855591,0
B21,hg32-24-11,2011-11-27T13:07:04Z,48.3498191833496,-4.86013984680176,0
B21,hg32-24-11,2011-11-27T13:27:20Z,48.3500595092773,-4.85953998565674,0
B21,hg32-24-11,2011-11-27T14:27:20Z,48.3490791320801,-4.86097002029419,0
B21,hg32-24-11,2011-11-27T14:42:40Z,48.3483695983887,-4.86083984375,0
B21,hg32-24-11,2011-11-27T15:31:12Z,48.3456382751465,-4.86336994171143,0
B21,hg32-24-11,2011-11-27T15:41:44Z,48.3416900634766,-4.8673300743103,0
B21,hg32-24-11,2011-11-27T15:52:00Z,48.3410797119141,-4.86282014846802,0
B21,hg32-24-11,2011-11-27T16:02:16Z,48.3416404724121,-4.85931015014648,0
B21,hg32-24-11,2011-11-27T16:33:52Z,48.3447494506836,-4.85659980773926,0
B21,hg32-24-11,2011-11-27T16:46:04Z,48.3458709716797,-4.8569598197937,0
B21,hg32-24-11,2011-11-27T16:57:12Z,48.3468818664551,-4.85556983947754,0
B21,hg32-24-11,2011-11-27T17:15:20Z,48.3410110473633,-4.84373998641968,0
B21,hg32-24-11,2011-11-27T17:28:36Z,48.332878112793,-4.83129978179932,0
B21,hg32-24-11,2011-11-27T17:38:40Z,48.3251914978027,-4.82451009750366,0
B21,hg32-24-11,2011-11-27T17:56:52Z,48.3148918151855,-4.81339979171753,0
B21,hg32-24-11,2011-11-27T18:22:56Z,48.3050193786621,-4.79368019104004,0
B21,hg32-24-11,2011-11-27T18:36:32Z,48.3005485534668,-4.78261995315552,0
B21,hg32-24-11,2011-11-27T18:48:32Z,48.2948799133301,-4.77683019638062,0
B21,hg32-24-11,2011-11-27T19:03:32Z,48.289119720459,-4.76978015899658,0
B21,hg32-24-11,2011-11-27T19:16:24Z,48.2841606140137,-4.76201009750366,0
B21,hg32-24-11,2011-11-27T19:29:24Z,48.2784614562988,-4.75593996047974,0
B21,hg32-24-11,2011-11-27T20:32:40Z,48.2636985778809,-4.74537992477417,0
B21,hg32-24-11,2011-11-27T21:11:08Z,48.2628898620605,-4.73843002319336,0
B21,hg32-24-11,2011-11-27T21:38:00Z,48.2579307556152,-4.73131990432739,0
B21,hg32-24-11,2011-11-27T21:57:00Z,48.2536582946777,-4.72057008743286,0
B21,hg32-24-11,2011-11-27T22:24:24Z,48.242919921875,-4.71578979492188,0
B21,hg32-24-11,2011-11-27T23:21:36Z,48.2273406982422,-4.70244979858398,0
B21,hg32-24-11,2011-11-28T00:11:08Z,48.2398681640625,-4.69673013687134,0
B21,hg32-24-11,2011-11-28T00:31:32Z,48.2437400817871,-4.69814014434814,0
B21,hg32-24-11,2011-11-28T00:42:00Z,48.2496299743652,-4.70381021499634,0
B21,hg32-24-11,2011-11-28T00:55:56Z,48.2580604553223,-4.71122980117798,0
B21,hg32-24-11,2011-11-28T01:26:24Z,48.2747993469238,-4.72929000854492,0
B21,hg32-24-11,2011-11-28T01:39:24Z,48.2807197570801,-4.73871994018555,0
B21,hg32-24-11,2011-11-28T01:52:28Z,48.2871894836426,-4.74862003326416,0
B21,hg32-24-11,2011-11-28T02:05:04Z,48.2929801940918,-4.75876998901367,0
B21,hg32-24-11,2011-11-28T02:17:52Z,48.2993583679199,-4.76930999755859,0
B21,hg32-24-11,2011-11-28T02:30:24Z,48.3057899475098,-4.77998018264771,0
B21,hg32-24-11,2011-11-28T02:42:52Z,48.313419342041,-4.78984022140503,0
B21,hg32-24-11,2011-11-28T03:01:52Z,48.3280487060547,-4.80635976791382,0
B21,hg32-24-11,2011-11-28T03:11:52Z,48.3355903625488,-4.81633996963501,0
B21,hg32-24-11,2011-11-28T03:25:20Z,48.3466415405273,-4.82806015014648,0
B21,hg32-24-11,2011-11-28T03:54:08Z,48.3597793579102,-4.84899997711182,0
B21,hg32-24-11,2011-11-28T04:28:40Z,48.3698883056641,-4.87569999694824,0
B21,hg32-24-11,2011-11-28T04:38:40Z,48.3709487915039,-4.88055992126465,0
B21,hg32-24-11,2011-11-28T06:18:40Z,48.3709411621094,-4.88071012496948,0
B21,hg32-24-11,2011-11-28T07:58:40Z,48.3710517883301,-4.88058996200562,0
B21,hg32-24-11,2011-11-28T09:38:40Z,48.3710899353027,-4.88044023513794,0
B21,hg32-24-11,2011-11-28T11:18:40Z,48.3710403442383,-4.87990999221802,0
B21,hg32-24-11,2011-11-28T11:36:04Z,48.3710899353027,-4.87969017028809,0
B21,hg32-24-11,2011-11-28T11:46:12Z,48.3714714050293,-4.87972021102905,0
B21,hg32-24-11,2011-11-28T12:28:56Z,48.3715896606445,-4.87951993942261,0
B21,hg32-24-11,2011-11-28T12:39:24Z,48.3713493347168,-4.87973022460938,0
B21,hg32-24-11,2011-11-28T12:49:28Z,48.3711013793945,-4.87884998321533,0
B21,hg32-24-11,2011-11-28T13:00:56Z,48.3713607788086,-4.87952995300293,0
B21,hg32-24-11,2011-11-28T13:11:28Z,48.3713188171387,-4.87932014465332,0
B21,hg32-24-11,2011-11-28T13:21:28Z,48.3712310791016,-4.87960004806519,0
B21,hg32-24-11,2011-11-28T13:31:40Z,48.3713684082031,-4.87974977493286,0
B21,hg32-24-11,2011-11-28T13:42:44Z,48.3724899291992,-4.87940979003906,0
B21,hg32-24-11,2011-11-28T13:54:24Z,48.3720283508301,-4.87952995300293,0
B21,hg32-24-11,2011-11-28T14:06:40Z,48.37255859375,-4.879310131073,0
B21,hg32-24-11,2011-11-28T14:17:32Z,48.3724098205566,-4.87942981719971,0
B21,hg32-24-11,2011-11-28T14:27:36Z,48.3723602294922,-4.87995004653931,0
B21,hg32-24-11,2011-11-28T14:48:40Z,48.3723793029785,-4.88009977340698,0
B21,hg32-24-11,2011-11-28T15:00:52Z,48.3709983825684,-4.87998008728027,0
B21,hg32-24-11,2011-11-28T15:23:56Z,48.3707084655762,-4.88013982772827,0
B21,hg32-24-11,2011-11-28T15:35:20Z,48.3710289001465,-4.88016986846924,0
B21,hg32-24-11,2011-11-28T15:56:44Z,48.3708114624023,-4.88016986846924,0
B21,hg32-24-11,2011-11-28T16:07:00Z,48.3709182739258,-4.88011980056763,0
B21,hg32-24-11,2011-11-28T16:28:36Z,48.3708610534668,-4.88009023666382,0
B21,hg32-24-11,2011-11-28T16:38:36Z,48.3709716796875,-4.8804497718811,0
B21,hg32-24-11,2011-11-28T16:49:24Z,48.3708190917969,-4.88036012649536,0
B21,hg32-24-11,2011-11-28T17:10:52Z,48.3709106445313,-4.88060998916626,0
B21,hg32-24-11,2011-11-28T22:10:52Z,48.3711090087891,-4.88069009780884,0
B21,hg32-24-11,2011-11-28T23:50:52Z,48.370979309082,-4.88066005706787,0
B21,hg32-24-11,2011-11-29T01:30:52Z,48.3710899353027,-4.88006019592285,0
B21,hg32-24-11,2011-11-29T03:09:44Z,48.3710517883301,-4.88022994995117,0
B21,hg32-24-11,2011-11-29T03:30:28Z,48.3709106445313,-4.8800802230835,0
B21,hg32-24-11,2011-11-29T04:02:16Z,48.3703193664551,-4.87973022460938,0
B21,hg32-24-11,2011-11-29T04:30:36Z,48.375358581543,-4.87712001800537,0
B21,hg32-24-11,2011-11-29T04:42:04Z,48.3750801086426,-4.88465976715088,0
B21,hg32-24-11,2011-11-29T05:10:40Z,48.3765907287598,-4.88618993759155,0
B21,hg32-24-11,2011-11-29T05:20:44Z,48.3772315979004,-4.88686990737915,0
B21,hg32-24-11,2011-11-29T05:42:24Z,48.3751907348633,-4.88547992706299,0
B21,hg32-24-11,2011-11-29T06:04:36Z,48.3696212768555,-4.87905979156494,0
B21,hg32-24-11,2011-11-29T06:18:36Z,48.3695411682129,-4.87843990325928,0
B21,hg32-24-11,2011-11-29T06:47:18Z,48.3578186035156,-4.86543989181519,0
B21,hg32-24-11,2011-11-29T06:59:32Z,48.350959777832,-4.85843992233276,0
B21,hg32-24-11,2011-11-29T07:31:08Z,48.3502082824707,-4.85841989517212,0
B21,hg32-24-11,2011-11-29T07:43:04Z,48.3494415283203,-4.8592700958252,0
B21,hg32-24-11,2011-11-29T08:06:08Z,48.345760345459,-4.86023998260498,0
B21,hg32-24-11,2011-11-29T08:33:56Z,48.3427886962891,-4.86659002304077,0
B21,hg32-24-11,2011-11-29T08:46:12Z,48.3390617370605,-4.86829996109009,0
B21,hg32-24-11,2011-11-29T08:56:24Z,48.3387298583984,-4.86786985397339,0
B21,hg32-24-11,2011-11-29T09:26:16Z,48.3412895202637,-4.86407995223999,0
B21,hg32-24-11,2011-11-29T09:49:44Z,48.3413391113281,-4.85935020446777,0
B21,hg32-24-11,2011-11-29T10:05:48Z,48.3432998657227,-4.85630989074707,0
B21,hg32-24-11,2011-11-29T10:28:48Z,48.3405303955078,-4.84906005859375,0
B21,hg32-24-11,2011-11-29T10:38:48Z,48.3363800048828,-4.84198999404907,0
B21,hg32-24-11,2011-11-29T10:53:48Z,48.325080871582,-4.82686996459961,0
B21,hg32-24-11,2011-11-29T11:20:48Z,48.3091011047363,-4.79975986480713,0
B21,hg32-24-11,2011-11-29T11:32:20Z,48.3033485412598,-4.78951978683472,0
B21,hg32-24-11,2011-11-29T11:43:24Z,48.2997589111328,-4.77899980545044,0
B21,hg32-24-11,2011-11-29T11:53:52Z,48.2957305908203,-4.77070999145508,0
B21,hg32-24-11,2011-11-29T12:15:44Z,48.2880210876465,-4.75212001800537,0
B21,hg32-24-11,2011-11-29T12:32:52Z,48.2847290039063,-4.74617004394531,0
B21,hg32-24-11,2011-11-29T12:44:52Z,48.2812004089355,-4.7406702041626,0
B21,hg32-24-11,2011-11-29T13:34:24Z,48.2654304504395,-4.71434020996094,0
B21,hg32-24-11,2011-11-29T13:56:20Z,48.2654991149902,-4.70361995697021,0
B21,hg32-24-11,2011-11-29T14:19:24Z,48.2701187133789,-4.68631982803345,0
B21,hg32-24-11,2011-11-29T14:31:04Z,48.271671295166,-4.67496013641357,0
B21,hg32-24-11,2011-11-29T14:53:36Z,48.2751617431641,-4.65204000473022,0
B21,hg32-24-11,2011-11-29T15:04:36Z,48.2735404968262,-4.64342021942139,0
B21,hg32-24-11,2011-11-29T15:14:44Z,48.2733993530273,-4.64340019226074,0
B21,hg32-24-11,2011-11-29T15:37:44Z,48.2740287780762,-4.6415901184082,0
B21,hg32-24-11,2011-11-29T15:49:24Z,48.2775611877441,-4.6346697807312,0
B21,hg32-24-11,2011-11-29T15:59:36Z,48.2800407409668,-4.62938022613525,0
B21,hg32-24-11,2011-11-29T16:10:00Z,48.2803993225098,-4.63028001785278,0
B21,hg32-24-11,2011-11-29T16:33:08Z,48.2801704406738,-4.63047981262207,0
B21,hg32-24-11,2011-11-29T16:54:48Z,48.2803802490234,-4.63006019592285,0
B21,hg32-24-11,2011-11-29T17:05:28Z,48.280460357666,-4.63002014160156,0
B21,hg32-24-11,2011-11-29T17:28:00Z,48.2787895202637,-4.62657022476196,0
B21,hg32-24-11,2011-11-29T17:39:44Z,48.2781181335449,-4.62503004074097,0
B21,hg32-24-11,2011-11-29T18:05:12Z,48.2725105285645,-4.62496995925903,0
B21,hg32-24-11,2011-11-29T18:23:00Z,48.2654991149902,-4.62892007827759,0
B21,hg32-24-11,2011-11-29T18:37:32Z,48.2602996826172,-4.63184976577759,0
B21,hg32-24-11,2011-11-29T19:25:24Z,48.249210357666,-4.64812994003296,0
B21,hg32-24-11,2011-11-29T20:04:28Z,48.2502708435059,-4.66016006469727,0
B21,hg32-24-11,2011-11-29T20:43:28Z,48.2572288513184,-4.69167995452881,0
B21,hg32-24-11,2011-11-29T20:56:28Z,48.2592086791992,-4.70239019393921,0
B21,hg32-24-11,2011-11-29T21:52:08Z,48.2701988220215,-4.74328994750977,0
B21,hg32-24-11,2011-11-29T22:04:16Z,48.2721290588379,-4.75228023529053,0
B21,hg32-24-11,2011-11-29T22:15:28Z,48.2748794555664,-4.76195001602173,0
B21,hg32-24-11,2011-11-29T22:38:36Z,48.2793807983398,-4.77905988693237,0
B21,hg32-24-11,2011-11-29T23:01:24Z,48.2819595336914,-4.79390001296997,0
B21,hg32-24-11,2011-11-29T23:34:32Z,48.2910690307617,-4.81821012496948,0
B21,hg32-24-11,2011-11-29T23:53:28Z,48.2953414916992,-4.83123016357422,0
B21,hg32-24-11,2011-11-30T00:17:48Z,48.3033218383789,-4.84846019744873,0
B21,hg32-24-11,2011-11-30T00:46:50Z,48.3157501220703,-4.87287998199463,0
B21,hg32-24-11,2011-11-30T00:57:08Z,48.3183784484863,-4.87885999679565,0
B21,hg32-24-11,2011-11-30T01:07:08Z,48.3177909851074,-4.87874984741211,0
